fn_video,frame_number,distance_face234_hand8,distance_face200_hand8,distance_face214_hand8,distance_face234_hand9,distance_face200_hand9,distance_face214_hand9,distance_face234_hand12,distance_face200_hand12,distance_face214_hand12,distance_hand0_hand4,distance_hand0_hand8,distance_hand0_hand12,distance_hand0_hand16,distance_hand0_hand20,thumb_index_angle,lip_width,lip_height,lip_area,lip_curvature,lip_velocity_x,lip_velocity_y,lip_acceleration_x,lip_acceleration_y,hand8_velocity_x,hand8_velocity_y
ssirt0965.mp4,1,,,,,,,,,,,,,,,,0.33984028401158256,0.15916683729139564,0.05409130319033324,7.687356944812226,,,,,,
ssirt0965.mp4,2,,,,,,,,,,,,,,,,0.34275803166980223,0.15980992680333342,0.054776135952405734,7.776725617574447,0.00025594269090398896,0.0015939900868050477,,,,
ssirt0965.mp4,3,,,,,,,,,,,,,,,,0.34111160617650776,0.16094971705889813,0.05490181649961521,7.671644229704856,0.0005897985353481512,-0.0007052553328221904,0.00033385584444416225,-0.002299245419627238,,
ssirt0965.mp4,4,,,,,,,,,,,,,,,,0.3434059859884952,0.16030808418913656,0.05505075571289714,7.694701366669671,0.002141602484614608,0.0011691009981982864,0.0015518039492664567,0.0018743563310204769,,
ssirt0965.mp4,5,,,,,,,,,,,,,,,,0.34091425355054344,0.16128587435631345,0.05498465346442934,7.685663154146553,-0.0019240108278366108,-0.0001994253774547826,-0.004065613312451219,-0.0013685263756530689,,
ssirt0965.mp4,6,,,,,,,,,,,,,,,,0.3395368554812548,0.16017285820220373,0.05438458860742116,7.565990298957493,-0.005734085144479904,-0.0041804645672815395,-0.003810074316643293,-0.003981039189826757,,
ssirt0965.mp4,7,,,,,,,,,,,,,,,,0.3386768286187621,0.15925603695666768,0.05393632953487658,7.541774799313959,2.7854961628352107e-05,0.0003047897975276209,0.005761940106108256,0.0044852543648091605,,
ssirt0965.mp4,8,,,,,,,,,,,,,,,,0.33777342059107796,0.1669112460682753,0.05637818251960046,7.4410370989563175,-0.0012680062967341155,-0.0063644550369823935,-0.0012958612583624676,-0.006669244834510014,,
ssirt0965.mp4,9,,,,,,,,,,,,,,,,0.3395523016222968,0.16721828851813403,0.0567793547396737,7.365055318001825,0.008798130923598636,-0.004817697276416349,0.010066137220332751,0.0015467577605660443,,
ssirt0965.mp4,10,,,,,,,,,,,,,,,,0.3371891840273906,0.16667765174329052,0.056201901386921715,7.367667255735178,0.00019215886572602323,0.0016777568192377597,-0.008605972057872613,0.006495454095654109,,
ssirt0965.mp4,11,,,,,,,,,,,,,,,,0.33650396526798304,0.16695798957961108,0.05618202552670972,7.315070527462955,-0.0008255564714489864,-0.0015275822435026722,-0.0010177153371750097,-0.003205339062740432,,
ssirt0965.mp4,12,,,,,,,,,,,,,,,,0.33017849128837107,0.21652775131282462,0.07149280625053205,6.989973465022768,-0.009976113213910686,-0.009807974206400415,-0.0091505567424617,-0.008280391962897742,,
ssirt0965.mp4,13,,,,,,,,,,,,,,,,0.33276033107338115,0.21694731334798215,0.0721914598151551,6.966252037304894,0.0012445919811624572,-0.004914987794567551,0.011220705195073143,0.004892986411832864,,
ssirt0965.mp4,14,,,,,,,,,,,,,,,,0.3340940274336273,0.26256152204914923,0.08772023635050341,6.553315433376134,-0.012203702753986728,-0.00985056403903507,-0.013448294735149184,-0.004935576244467519,,
ssirt0965.mp4,15,,,,,,,,,,,,,,,,0.3251169664250569,0.30248946138858906,0.09834445606220746,6.082571193971772,0.0017875618853672919,-0.009405692043173939,0.01399126463935402,0.00044487199586113087,,
ssirt0965.mp4,16,,,,,,,,,,,,,,,,0.34086714567882725,0.3456628844608082,0.11782512079326593,5.895824666046877,-0.00641390768625012,-0.008478606255064336,-0.008201469571617413,0.000927085788109603,,
ssirt0965.mp4,17,2.156885734126031,1.0403576840051636,1.42152188200996,3.1769334662047024,2.1688674949070976,2.476926875864444,3.403001385908216,2.389433174458559,2.7049704126536485,0.6475411942271415,1.2387022367682028,0.5241330778616737,0.4659038078794771,0.4406094854444304,0.653263743076337,0.34130375536786045,0.349495691291936,0.11928419192282419,6.101672707856152,0.00010213485930395774,0.009377029691353084,0.006516042545554078,0.01785563594641742,,
ssirt0965.mp4,18,2.1478067091301423,1.0668430186606217,1.4352022062541674,3.1545341848421558,2.160775892838414,2.464154476727804,3.375386704492851,2.3793745546186886,2.6891305020872864,0.6861920751750166,1.268004247018204,0.5680229316553139,0.49937562412940945,0.4722358801365975,0.6021627785759287,0.33502106720762903,0.3458717409127714,0.11587431975755724,6.2648944252901435,0.005894352097616944,-0.0020144385293547396,0.005792217238312986,-0.011391468220707824,0.0006855143082789852,0.009447187834402484
ssirt0965.mp4,19,2.018262324404892,1.0419359988201518,1.3491501929705243,2.593745875949212,1.637162119668796,1.9122830178195689,2.9517090757321136,2.0066784193567786,2.2843054901256763,0.5944141275285051,0.9879275476093436,0.4567402192806127,0.40417203824774445,0.3895396048749055,0.5112105025764155,0.3490347326508496,0.3305652706195171,0.11537876085433892,6.3397449820709895,-0.010710030898553354,0.003444326559610148,-0.0166043829961703,0.0054587650889648875,-0.08544234145137895,-0.03350968466132517
ssirt0965.mp4,20,2.174694162709151,1.218290754803814,1.5133229874804566,2.5769854513408172,1.6279155190380585,1.8986517771787017,2.8995588008212994,1.9699379352293067,2.2391385732405302,0.5868776455644872,0.8651333899387625,0.4447619588807522,0.3903307982917493,0.37517324349228964,0.3127797802389986,0.34731870401478293,0.32417007965337175,0.11259033194557803,6.445364070825825,0.0017968468725767426,0.0012038187764597107,0.012506877771130097,-0.002240507783150437,-0.022334092148732398,0.09639640128888813
ssirt0965.mp4,21,2.248602458519596,1.303401418842981,1.5827228360308383,2.5110064138903656,1.574439239558799,1.8322391648752536,2.8330175638501998,1.9210365777416192,2.171408091613675,0.5063345881200811,0.7399477015945835,0.3852337315107593,0.3387159759311722,0.3469233753812684,0.18539751162308674,0.34749256008807783,0.31210445920598295,0.10845397754439207,6.467189002736912,0.002290565975061882,-0.0028202139410966353,0.0004937191024851394,-0.004024032717556346,-0.02626342957653494,0.04536921713831309
ssirt0965.mp4,22,2.2988366022621385,1.346121235225209,1.6274284046864191,2.4400447498644513,1.5219763517230966,1.7634255072816922,2.7670971391668013,1.857866589050326,2.105594321565181,0.48109291406926596,0.6874015271601394,0.3928014652946549,0.35125608668085484,0.3509398064213447,0.20032668836208173,0.3473287104748343,0.3047445643827301,0.10584653657126877,6.550503046257526,-0.002181568299124852,-0.0034774295574873195,-0.004472134274186734,-0.0006572156163906842,0.009334959606111404,0.024089710485486256
ssirt0965.mp4,23,2.30433579999352,1.3512111387867036,1.6381043120217316,2.4424583999131877,1.5165033856903114,1.7658399918473218,2.774326161464227,1.8578451783334038,2.1135378584728515,0.5069121671120772,0.6920263057957411,0.3950092908733466,0.34822735296449303,0.3556122448509228,0.33760212729034783,0.3448963923958731,0.30120466829383274,0.10388440346733854,6.363126002653449,0.0011347869150333011,-0.0017344759802346216,0.003316355214158153,0.001742953577252698,0.00019679298548035172,0.0027355349513114493
ssirt0965.mp4,24,1.8511843235234264,0.9292146241926527,1.1610903909560741,2.202776242536672,1.3623123579754597,1.5411602570134069,2.3446134463999955,1.4462644993983407,1.6710657024847049,0.5679413444312361,0.8229518845071849,0.5414024200104169,0.49073189490926566,0.42935872190242536,0.10126199084998712,0.3511783185818869,0.2643422102332515,0.09283125291993292,6.642590142551681,0.003961459977666945,-0.006547732610595029,0.002826673062633644,-0.004813256630360407,-0.07153323814389681,-0.2617382691891737
ssirt0965.mp4,25,1.815548498571202,0.8565333851059724,1.1135069413213654,2.1970539020933506,1.341726068487079,1.5296578777559608,2.3593275151965862,1.4381390811042147,1.6795450202181155,0.5958714781196462,0.8724093349714733,0.5598677910795428,0.4974438690333815,0.45224507547236786,0.15958136278402488,0.3495944586827484,0.2690466607914454,0.09405722173978638,6.424094758248859,0.001139631256186058,-0.005849945637050382,-0.0028218287214808874,0.0006977869735446474,0.018998507271407714,-0.03201585722182746
ssirt0965.mp4,26,1.2383038002172866,0.3894577688855684,0.4724493547220897,2.179447756050815,1.3648876090954385,1.5134384073297815,1.2799624188996177,0.2719168543030449,0.504861262251384,0.8687332870608663,1.232954666533135,1.2591208314197937,1.1575585656065244,0.9668214801639201,1.0694074750556355,0.3468509948599634,0.24650031514012322,0.08549887953964623,6.689666871087777,0.0014383656272727327,-0.006662583865424598,0.0002987343710866748,-0.0008126382283742163,-0.06676252636331484,-0.41896855513422854
ssirt0965.mp4,27,1.068301126776602,0.4498088900250476,0.34043234436726283,2.1803845400418487,1.380343133079931,1.5278233989741405,1.1058261879311349,0.3319344807810512,0.3502151483188671,0.9221194219802727,1.3629119492459643,1.3868756358408405,1.2738520523195012,1.0680954760884245,1.0613035195980043,0.3422376305818679,0.2539669090819508,0.08691703321040752,6.55285541266978,-0.0004024840107748848,-8.760183584606303e-05,-0.0018408496380476176,0.006574982029578535,-0.0425659853999964,-0.1106879577070093
ssirt0965.mp4,28,1.0944565746777868,0.42034940989583636,0.35604134754581673,2.2147701073964683,1.4013779288203843,1.5567174062634586,1.1251224336842058,0.3111822034695914,0.3770577901524727,0.9561674373659934,1.4162882849869718,1.4529629140529716,1.3372794552309977,1.1002035719598424,1.0118347085552384,0.3495265207725886,0.25608220530720127,0.08950752225279779,6.504279512173821,-0.0006834557976347843,-0.001605697244590501,-0.0002809717868598995,-0.001518095408744438,0.02101973991199277,0.005431486399257708
ssirt0965.mp4,29,1.0704559767973658,0.40152932879752873,0.3225848093096609,2.1791685580968387,1.3724277509802238,1.523718946634009,1.0958318242085707,0.3037660319564498,0.3423594143488274,0.9789585711999746,1.4145786421746114,1.4611877764962924,1.3483894130723482,1.110223262564958,1.0014206168446282,0.34848524037360745,0.2594261413985512,0.09040618124447158,6.533252057619013,-9.971268872757929e-05,0.0011454848350789726,0.000583743108907205,0.0027511820796694737,-0.002811103457735904,0.009799166145575704
