fn_video,frame_number,distance_face234_hand8,distance_face200_hand8,distance_face214_hand8,distance_face234_hand9,distance_face200_hand9,distance_face214_hand9,distance_face234_hand12,distance_face200_hand12,distance_face214_hand12,distance_hand0_hand4,distance_hand0_hand8,distance_hand0_hand12,distance_hand0_hand16,distance_hand0_hand20,thumb_index_angle,lip_width,lip_height,lip_area,lip_curvature,lip_velocity_x,lip_velocity_y,lip_acceleration_x,lip_acceleration_y,hand8_velocity_x,hand8_velocity_y
ssirt0082.mp4,1,,,,,,,,,,,,,,,,0.34034891403542583,0.14413372597594615,0.04905575711179292,7.814465648585563,,,,,,
ssirt0082.mp4,2,,,,,,,,,,,,,,,,0.33694798685480215,0.14025245801152364,0.047257783378420556,8.050481643482145,-0.0005862018323851424,0.005264290050941855,,,,
ssirt0082.mp4,3,,,,,,,,,,,,,,,,0.3396742053935514,0.13658426784663857,0.04639415265006695,8.10815856809386,-0.00028692603734019963,0.001784539988335388,0.0002992757950449428,-0.003479750062606467,,
ssirt0082.mp4,4,,,,,,,,,,,,,,,,0.3387767367470463,0.14040731774938736,0.047566732922543084,8.028902740359982,0.0011316494643446324,-0.0021325973263140664,0.001418575501684832,-0.003917137314649454,,
ssirt0082.mp4,5,,,,,,,,,,,,,,,,0.3360891254439765,0.14461189851252562,0.04860248649986782,7.943100743557268,0.0023979112876709656,-0.0018201484563840642,0.0012662618233263332,0.0003124488699300023,,
ssirt0082.mp4,6,,,,,,,,,,,,,,,,0.33642779564094766,0.14670148418384463,0.04935445694122619,8.003329404735862,0.0012407389907365305,7.574518058909144e-05,-0.001157172296934435,0.0018958936369731557,,
ssirt0082.mp4,7,,,,,,,,,,,,,,,,0.33668637947946556,0.14479892401934075,0.048751825480594056,7.959544684515809,-5.680888544181858e-05,0.0013763804961936263,-0.001297547876178349,0.0013006353156045348,,
ssirt0082.mp4,8,,,,,,,,,,,,,,,,0.33581686362852603,0.14610324591655216,0.0490639338096438,7.94345947340045,0.000701466237629412,6.62770330158384e-05,0.0007582751230712306,-0.001310103463177788,,
ssirt0082.mp4,9,,,,,,,,,,,,,,,,0.3327387388348475,0.14603911846635562,0.04859287209904806,7.979196202362369,0.0007096994094325742,0.0013026936085553254,8.233171803162151e-06,0.0012364165755394871,,
ssirt0082.mp4,10,,,,,,,,,,,,,,,,0.33366322748997107,0.14685387387211749,0.048999737525575855,7.951926394577699,5.886717839260911e-05,-0.0005909359061723441,-0.000650832231039965,-0.0018936295147276695,,
ssirt0082.mp4,11,,,,,,,,,,,,,,,,0.3311919343068511,0.14406786471024335,0.047714114784843234,7.998130630093447,0.0013399487109646338,0.0001640459481780051,0.0012810815325720248,0.0007549818543503492,,
ssirt0082.mp4,12,,,,,,,,,,,,,,,,0.3282865665139093,0.15020184462453343,0.049309247855843764,7.960066922183745,0.0007854445900216656,-0.0018685183407276416,-0.0005545041209429682,-0.0020325642889056465,,
ssirt0082.mp4,13,,,,,,,,,,,,,,,,0.3255011826549656,0.1566867085004909,0.051001708923223636,7.754500701482559,0.0013667065193249108,-0.003603247639653899,0.0005812619293032453,-0.0017347292989262572,,
ssirt0082.mp4,14,,,,,,,,,,,,,,,,0.32597388223475987,0.1614919224917805,0.05264214892420062,7.629784477846044,0.003931339536009909,-0.004668620070983076,0.002564633016684998,-0.0010653724313291774,,
ssirt0082.mp4,15,,,,,,,,,,,,,,,,0.3198249980481184,0.1877596736252485,0.06005023725071046,7.216061440566697,-0.0014506848717171644,-0.01009839687516849,-0.0053820244077270735,-0.005429776804185414,,
ssirt0082.mp4,16,,,,,,,,,,,,,,,,0.32363359724678775,0.21000295632735608,0.06796401218868231,6.856380349214458,-0.006444926887515303,-0.0011028333630335651,-0.004994242015798138,0.008995563512134926,,
ssirt0082.mp4,17,,,,,,,,,,,,,,,,0.32240494047827856,0.21426188212346028,0.06907908935277815,6.812278319441263,0.0005046934315338376,-0.00044582625314084506,0.0069496203190491405,0.0006570071098927201,,
ssirt0082.mp4,18,,,,,,,,,,,,,,,,0.3317741285731731,0.32186668244106914,0.10678703808362396,6.256707230843495,-0.015004955611262952,-0.013449091969760392,-0.015509649042796789,-0.013003265716619547,,
ssirt0082.mp4,19,,,,,,,,,,,,,,,,0.32895830982683455,0.3153293891049106,0.10373022287867964,6.2075661379293114,0.003364897315952356,-0.0011989556438354828,0.018369852927215307,0.012250136325924909,,
ssirt0082.mp4,20,,,,,,,,,,,,,,,,0.3261294119199384,0.33933003634069714,0.11066550519856287,6.310399898079545,-0.006693980334560957,0.008153721695261216,-0.010058877650513312,0.009352677339096699,,
ssirt0082.mp4,21,1.8484810053783631,0.6812069284951202,1.1082305729515707,3.09644361500097,2.0993160778850593,2.4154728445617963,3.2703430701883436,2.2546141039920005,2.5811445838988902,0.926455783002306,1.664918942301582,0.6717440020146944,0.5631611972917622,0.4971892771619018,0.5755163752327047,0.329103218360195,0.3517082301265491,0.11574831045841541,5.935259172676622,-0.0038897620184039404,-0.014481737543171615,0.002804218316157016,-0.022635459238432833,,
ssirt0082.mp4,22,1.2883299730699247,0.09738735521029006,0.5508878326688953,2.4918442298249563,1.5028307920803634,1.793295087084933,2.731486469571334,1.7474892716300343,2.0425290899160933,0.7475763170486002,1.712016975681628,0.6550434028287991,0.5548717435399738,0.48094662482851264,1.0028713529304294,0.3353554871008856,0.3390160093531682,0.11369087895163012,5.929565213696631,-0.003384656928279945,-0.003174711047299311,0.0005051050901239956,0.011307026495872305,-0.07813160365363893,-0.3922739161038582
ssirt0082.mp4,23,1.1790770519170386,0.09836281147317849,0.4498467324229208,2.380372138350647,1.4143466198869288,1.6941636698675808,2.595839102266638,1.6410658324234713,1.9224776613727714,0.7783228980834335,1.6720187385427447,0.6852966957121063,0.5869525821314651,0.505759617607644,0.9510547306972005,0.32843775492264254,0.3243825391042877,0.10653947287951857,5.957068952603823,0.0011053033145745138,0.0005596498533199446,0.004489960242854458,0.0037343609006192553,-0.0595023751760581,-0.006510525034303719
ssirt0082.mp4,24,1.0487629756518317,0.14946460931931715,0.33550831528921193,2.2066726788798827,1.2577471320794522,1.5181323328473895,2.4152339943758876,1.492073697822995,1.7473084376691785,0.7810708609726957,1.6394371681515825,0.6687331849605148,0.5656646087984339,0.4844214576994455,0.7010618915545328,0.33603478021617206,0.29867604753149574,0.10036553998808113,6.095973993555423,-0.0005759103676311898,-0.006965880833360768,-0.0016812136822057036,-0.007525530686680713,-0.016178865514114016,-0.08956420016390358
ssirt0082.mp4,25,1.0767677761616816,0.1341794240700922,0.3575938392958632,1.988398160061736,1.0260678964720922,1.2839165932842003,2.410037796756518,1.4833215168481986,1.729213032898898,0.6040377072297345,1.4260754213906803,0.4336493467506832,0.3600094278670498,0.3384092345855233,0.8725597179399898,0.34321081498425987,0.28743740857050576,0.09865162725244696,6.124551526492039,-0.0006240744226796882,-0.007312909024863284,-4.8164055048498374e-05,-0.0003470281915025162,0.013741230331433525,-0.035692542175294405
ssirt0082.mp4,26,1.04803130209992,0.13762435946984578,0.325267998539055,2.10356052502593,1.1649188584944012,1.4166466299848877,2.3354142815093657,1.420088652408959,1.666607000487992,0.6721135189538094,1.517924930584555,0.58623455056748,0.48206153577472177,0.42366456368186445,0.8921042446557149,0.3441021226435151,0.2881950353837479,0.0991685234108706,6.160674837344469,0.0011353543916560553,0.00237012433283491,0.0017594288143357435,0.009683033357698195,-0.021746208959731287,0.02779415871108234
ssirt0082.mp4,27,1.119829291499973,0.09777608368084802,0.3844455921770224,1.9900044444471732,1.0360586325108887,1.2927856106724371,2.3983910515660014,1.4698448089774325,1.718904893305525,0.5873942269787943,1.3847983124849683,0.44871372504355267,0.36806340806191296,0.3324658695526615,0.9991888320457016,0.3368611498652226,0.29803949562567233,0.10039792720171496,6.057558531227654,-0.0018491703869902107,-0.027331248776366727,-0.002984524778646266,-0.029701373109201637,0.009348554987553942,0.005195453600766909
ssirt0082.mp4,28,1.112312761097169,0.0948293250080292,0.3811808056593607,2.05136343019546,1.120658136911219,1.368635241633367,2.2931168425209303,1.388257392687188,1.6247638424673594,0.6533500914651543,1.42396217450073,0.5531699432611834,0.44763665918035167,0.3900879342343884,0.801377668068044,0.3355192081106608,0.29582662996551173,0.09925551662407399,6.182058539881213,-0.004328590075512481,0.004457233384936506,-0.0024794196885222705,0.031788482161303235,-0.008586479112972877,0.016073861322626854
ssirt0082.mp4,29,1.1119460022211662,0.07852979874069461,0.386846663379204,1.9311214332465851,0.9769192743172418,1.233885697343701,2.38330272060055,1.4651154132944304,1.7092758887304813,0.5440088864666858,1.2913772557264676,0.36505447016867093,0.3169903092581922,0.2998811642460301,1.0126324871364063,0.3336295335785595,0.29635276151709744,0.0988720335996673,6.150799532058832,0.003634122033915757,-0.0015439255423879753,0.007962712109428238,-0.0060011589273244815,0.018610667130600774,-0.019902802042512234
ssirt0082.mp4,30,1.23104201703894,0.10703439921467371,0.5110829879777706,2.051307597132778,1.1045736433236522,1.3806452983372213,2.3436454813714915,1.4237899667062723,1.6841768547663731,0.5891914067241055,1.3170313780043654,0.4807900821588229,0.3848263476136488,0.3438568933131826,0.7507678169507149,0.3162748887275967,0.3500228289869158,0.11070343128995538,5.874563912138682,0.0003120372113398441,-0.026102447884744782,-0.003322084822575913,-0.024558522342356805,0.01046541775155375,0.10145181483727853
ssirt0082.mp4,31,1.1249591091736102,0.09051210769971473,0.414272655179877,1.8965194081812111,0.9591511613940701,1.2190278350120345,2.1514268807284345,1.2007896216751837,1.486524440381398,0.6246287702243091,1.300377748167122,0.5555618144700898,0.46221701708154533,0.3910048929080086,0.6081869367808934,0.33652841465578753,0.376380535146148,0.12666274480003012,5.734201764350493,0.003827189912699908,-0.0018458771182693291,0.0035151527013600643,0.024256570766475454,-0.011592621837442443,-0.055213643375266575
