fn_video,frame_number,distance_face234_hand8,distance_face200_hand8,distance_face214_hand8,distance_face234_hand9,distance_face200_hand9,distance_face214_hand9,distance_face234_hand12,distance_face200_hand12,distance_face214_hand12,distance_hand0_hand4,distance_hand0_hand8,distance_hand0_hand12,distance_hand0_hand16,distance_hand0_hand20,thumb_index_angle,lip_width,lip_height,lip_area,lip_curvature,lip_velocity_x,lip_velocity_y,lip_acceleration_x,lip_acceleration_y,hand8_velocity_x,hand8_velocity_y
sent_54.mp4,1,,,,,,,,,,,,,,,,0.35180200669670586,0.17164289318760814,0.06038431425862889,5.721022765008528,,,,,,
sent_54.mp4,2,,,,,,,,,,,,,,,,0.35955053949465876,0.1470160959736777,0.05285971662173435,6.112390657779238,-0.021228425179428505,0.01639469788444432,,,,
sent_54.mp4,3,,,,,,,,,,,,,,,,0.3650921415547155,0.1575846527130581,0.05753291833516649,5.937178269722831,-0.01259988260693812,-0.00545140827870528,0.008628542572490386,-0.0218461061631496,,
sent_54.mp4,4,,,,,,,,,,,,,,,,0.3579347940872945,0.15292843184166133,0.0547384067613379,5.982902644725748,-0.011631175761752707,0.009995908943711617,0.0009687068451854127,0.015447317222416896,,
sent_54.mp4,5,,,,,,,,,,,,,,,,0.35924330886450656,0.15640235087582652,0.05618649804281947,5.9103670415344665,-0.008864531577360104,-0.0003268976980377238,0.0027666441843926023,-0.010322806641749342,,
sent_54.mp4,6,,,,,,,,,,,,,,,,0.3551052177163774,0.15285204943221062,0.05427856029201963,5.905663638446678,-0.008534831899053196,0.004643192636699631,0.0003296996783069082,0.004970090334737355,,
sent_54.mp4,7,,,,,,,,,,,,,,,,0.35844189972329044,0.16119168967140574,0.05777785546542576,5.968958105705462,-0.008885546429377106,0.00024781958822669346,-0.00035071453032391,-0.004395373048472938,,
sent_54.mp4,8,,,,,,,,,,,,,,,,0.35779070321424084,0.1507541927709446,0.05393844864401149,5.949790372808318,-0.001563660655613779,0.0027493653060677516,0.007321885773763327,0.0025015457178410583,,
sent_54.mp4,9,2.3410295794588696,1.586028443777265,1.735476576762261,2.9908321229154975,2.3831451395009444,2.467035586745962,2.6164058654909654,1.8158226201539458,2.0119084078684364,0.655661383666499,0.9003022033401641,0.8261506099435408,0.6755607851145196,0.5446516639324737,1.4969302797992063,0.34634604368383765,0.15008764008465128,0.051982260349162736,5.957965821952582,-7.471947383719401e-05,-0.00042091970261619294,0.0014889411817765848,-0.0031702850086839443,,
sent_54.mp4,10,2.261055687940456,1.442682915616388,1.6244564514775637,2.9236366368505853,2.2709589126589163,2.3729367370351064,2.5859217803806334,1.725369741788356,1.9544672604733149,0.7994380972874885,1.0190344720230384,0.8824670972154116,0.6442747082193062,0.5829991762196906,0.8355506221267643,0.3527285599709589,0.1351116645067951,0.04765774285676116,6.197691688662304,-0.009130097040623132,0.006783282899853263,-0.009055377566785937,0.007204202602469456,0.0018408064695514222,-0.15772322986677298
sent_54.mp4,11,1.8636836839999051,1.0755009710504788,1.236421565466219,2.6685779988923692,2.036640645617589,2.1309019340610154,2.334405420621059,1.498133433008894,1.719544724487926,0.7081053472315554,1.0093717988121687,0.8157077355804904,0.44299162096339584,0.4507259032820972,0.38490946143323157,0.3474639333637323,0.13670130011855475,0.04749877143512908,5.929632713468372,-0.012809097133681972,-0.0030958768659877386,-0.00367900009305884,-0.009879159765841002,0.002519790192663304,-0.16013493279193167
sent_54.mp4,12,1.6338559973146451,0.8154285282213855,0.9889324717426018,2.444134738723802,1.7810486601834672,1.8886278875807319,2.248865947240543,1.4127932689045337,1.6362951819686034,0.8269383521606564,1.0562006211581372,0.7502155004466473,0.4303991480115388,0.40377290316066206,0.50102863747751,0.3538431976721111,0.13237665403114487,0.04684057855951506,5.940014670306905,-0.012595368305393498,0.002560387303487848,0.0002137288282884741,0.005656264169475587,0.017519183067786017,-0.1549417595687505
sent_54.mp4,13,1.4704725784639043,0.6057105562569031,0.8068228097835703,2.260800959683389,1.5754082303172008,1.6899118382064395,2.1798346032834566,1.3240104413253277,1.5585494600105703,0.7324927691806775,1.0557796195482967,0.6776364634767048,0.40486385566078226,0.362339709884529,0.49485118221973134,0.35148763149304263,0.13210133178949993,0.046431984227767904,6.08173278929826,-0.00939005854334808,0.0018667415213658972,0.003205309762045418,-0.0006936457821219509,0.03184734570440059,-0.1229468207467242
