fn_video,frame_number,distance_face234_hand8,distance_face200_hand8,distance_face214_hand8,distance_face234_hand9,distance_face200_hand9,distance_face214_hand9,distance_face234_hand12,distance_face200_hand12,distance_face214_hand12,distance_hand0_hand4,distance_hand0_hand8,distance_hand0_hand12,distance_hand0_hand16,distance_hand0_hand20,thumb_index_angle,lip_width,lip_height,lip_area,lip_curvature,lip_velocity_x,lip_velocity_y,lip_acceleration_x,lip_acceleration_y,hand8_velocity_x,hand8_velocity_y
sent_36.mp4,1,,,,,,,,,,,,,,,,0.3660747459327159,0.1338902136537563,0.049013825946175885,5.921540303844487,,,,,,
sent_36.mp4,2,,,,,,,,,,,,,,,,0.36394359793184533,0.13698243879057917,0.049853881626922156,5.998160243746369,-0.0077853113307016705,0.024427389421840816,,,,
sent_36.mp4,3,,,,,,,,,,,,,,,,0.36135926702869536,0.1652762964512345,0.059724121342835466,5.789877331373459,-0.008266903630726323,0.007770256819270825,-0.00048159230002465213,-0.016657132602569992,,
sent_36.mp4,4,,,,,,,,,,,,,,,,0.3618493164014283,0.15989602769164635,0.05785826831552608,5.769772100312758,-0.0074539600134448086,0.005450949664244823,0.0008129436172815141,-0.002319307155026002,,
sent_36.mp4,5,,,,,,,,,,,,,,,,0.3612735177628095,0.16322865534541356,0.05897019051633078,5.704467375537534,-0.005864872695714846,0.009126075242704593,0.0015890873177299624,0.00367512557845977,,
sent_36.mp4,6,,,,,,,,,,,,,,,,0.36033683261007526,0.16419290608174944,0.05916475171454116,5.692971965361862,-0.0012779607481535876,0.004878878229861935,0.0045869119475612586,-0.004247197012842659,,
sent_36.mp4,7,,,,,,,,,,,,,,,,0.357449069433411,0.16502697725274582,0.05898873945040267,5.727734582902499,-0.0010886388619745257,-0.001686713543374535,0.00018932188617906188,-0.00656559177323647,,
sent_36.mp4,8,2.03132904234857,1.3842716575332075,1.4965328740005346,2.7744405405093198,2.286449172253073,2.3209320064973284,2.1047786702020463,1.4223041974306618,1.5643666802942966,1.0475230406307536,1.1425654626084851,1.1444902520130016,1.0439156655797133,0.8416547584076188,1.0101070736483937,0.3549222606252122,0.1693792719159018,0.06011647409144438,5.712526080084936,-0.0013485192663759678,-0.0010875744015700212,-0.0002598804044014421,0.0005991391418045139,,
sent_36.mp4,9,1.9851528761256878,1.2861603558786108,1.4179206726009213,2.6861603500285356,2.1672104301540553,2.2133216879391457,2.0125933040606037,1.2772382667740227,1.439322698492416,0.9245367800047533,1.0193142830945872,1.0470728683673585,0.9367115279093283,0.743040904135301,1.1550259308432709,0.35380672908179195,0.17016720354585116,0.06020630168355311,5.681853132599647,0.0012557591454369736,0.0011769890755246035,0.002604278411812941,0.002264563477094625,-0.02291307640959579,-0.08346808879873194
sent_36.mp4,10,1.8221912289535886,1.1108977966384253,1.2464232684256253,2.536558617400987,2.0037698431863173,2.0553496532426516,1.8743901062711263,1.117280685894032,1.290684465889383,0.8364590317584819,0.9979141020409168,1.0217291473791146,0.925392192072825,0.7369576370008776,1.1160600295511036,0.35762484274714046,0.1703937249307008,0.060937029083441376,5.657544964913418,-0.003993855436638292,-0.001999664902215573,-0.005249614582075265,-0.003176653977740177,-0.01951853896673313,-0.11688127662771348
sent_36.mp4,11,1.6825429953234299,0.9354453750333367,1.0845162305963663,2.4418263413403807,1.894325021204161,1.9515613005690011,1.7587258233838716,0.9522935362634679,1.1522597143041509,0.8091695234651929,1.057589652798534,1.0772155992579597,0.9642470423155473,0.7658103320145953,0.958762928427987,0.3542676231429863,0.17739204100369405,0.06284425673086186,5.432173443548607,-0.003082981462168426,-0.0017335498011602686,0.0009108739744698655,0.00026611510105530446,-0.01004820451127832,-0.13023480751798683
sent_36.mp4,12,1.5395884152293737,0.8843617013109256,0.9491588964363412,2.360577858385079,1.8027190994091433,1.857483509362873,1.6951074791698273,0.8680000214886912,1.0757163417014688,0.7423684880987651,1.0936465475474277,1.054427844622037,0.8706320545498298,0.7371945386627443,0.5832096862344648,0.3722202050397636,0.21777814871705956,0.08106142716864403,5.43650424908617,-0.011770499018334444,0.0025665661003493874,-0.008687517556166018,0.004300115901509656,-0.17076670973335958,-0.13870215912650602
sent_36.mp4,13,1.441842145990693,0.8554745723942502,0.872540722383825,2.248716449277541,1.6896129622288518,1.7425653876135063,1.6913526175377926,0.8410376196182364,1.0681350794599145,0.7950607652292727,1.1626467921593766,1.0392547294940353,0.5021566907107557,0.7191141842789,0.6229240783808874,0.37939672657195195,0.23536541020527596,0.08929686618014639,5.645802676653024,-0.014728026218576514,0.011781751885464499,-0.002957527200242071,0.00921518578511511,-0.0838974106273794,-0.12316567764695588
sent_36.mp4,14,1.3047322760901088,0.8381138174069575,0.7771544438366079,2.1403391179320623,1.61112942349603,1.646279591451764,1.5261005538561607,0.7253864988021679,0.9067328527828334,0.8488154825515233,1.217612915270301,1.0800298111794369,0.518276695701036,0.5332832525517933,0.5213682622587363,0.381012805703481,0.24252538770739582,0.0924052784247194,5.731787660608081,-0.001968035221633283,0.0034820020479796343,0.012759990996943232,-0.008299749837484865,-0.06286074368311459,-0.07405113725836499
sent_36.mp4,15,1.247458953974117,0.8627081654933011,0.7573768633828022,2.067474448645167,1.546825933266662,1.5736631559102365,1.436204196687999,0.684879007865754,0.8210995914524324,0.8671547816531421,1.269978254864549,1.0685412689503617,0.5550486042266489,0.6954439910168216,0.5698213809918425,0.37953801288201366,0.2514373079107972,0.09543001620886699,5.744655114203774,-0.018428698846737878,0.005485316528723966,-0.016460663625104593,0.002003314480744332,-0.059491563124918954,-0.08625652483644532
sent_36.mp4,16,1.2027381453180954,0.8918809312631859,0.7496782768812685,1.9922635244175868,1.474169102700539,1.4946587931460358,1.3364780088439812,0.5762510055658463,0.7099391074090046,0.8422580233128841,1.3041929377759234,1.1088117422724948,0.8848762067990686,0.8688213237258574,0.6015582575059079,0.38421589214213936,0.25604143457273265,0.09837518820971568,5.807919358993975,-0.009627131961548723,0.007303719030677868,0.008801566885189155,0.0018184025019539023,-0.04386145622506121,-0.0656474345101426
sent_36.mp4,17,1.073476918109491,0.8093995347042762,0.6306543725087727,1.900238651697144,1.3830405620586808,1.403284962835658,1.1802545354383043,0.456773473665284,0.546136902254083,0.7512988089770966,1.3063071686257097,1.1995851523575856,1.12734760739393,0.9603569512333505,0.5167804124094988,0.3837965598219845,0.2441752841660369,0.09371363405648045,5.902442455708565,-0.011606420050311778,0.009391277949127709,-0.001979288088763055,0.0020875589184498403,0.034069387046751366,-0.03826548949154543
sent_36.mp4,18,1.0195551148613176,0.5149404213268,0.4353012969005726,1.7891018812220267,1.2718977258861168,1.2900863005426202,1.001275032429405,0.340538083573333,0.3626261424609643,0.7381757681756619,1.2114201689782915,1.2996006038621113,1.220203835264328,1.0669532102766306,0.2913693643381631,0.3795952944563025,0.23715067913481683,0.09002128187669291,5.98131774999513,-0.008119399831855384,0.0042322945671835616,0.003487020218456394,-0.005158983381944147,0.204267363415523,0.09461012977204697
sent_36.mp4,19,1.4987317784196208,0.9090800353197935,0.9672242983616626,1.7380908326245572,1.2342437318085397,1.244652573384233,0.9321965547678236,0.2831708300975285,0.28500044727464374,0.7474662278482985,0.8040218414380848,1.3154885609915608,1.2671249954925705,1.0623010035957678,0.40757186551626867,0.3702391393376206,0.16866539857107465,0.06244653200299142,6.283312433397602,-0.012544057600658923,0.014292357781706257,-0.0044246577688035384,0.010060063214522696,0.024105876583448465,0.4184577894702252
sent_36.mp4,20,1.5410720419443364,0.8693232859820388,0.9744552133475964,1.7060568954229227,1.1572023739254704,1.189328369879451,0.984788521520234,0.19096066363336917,0.3365136041454175,0.69836264296385,0.7282809063843811,1.232792110630893,1.1601612263348746,0.9734423642332348,0.6109574838673406,0.361840787521389,0.13693159789255901,0.049547437218005724,6.504936237303343,-0.005954135303897396,0.008511425392152857,0.006589922296761527,-0.005780932389553401,0.05731220561646534,0.0018022893409209897
sent_36.mp4,21,1.4582174411013695,0.7861470924257371,0.8995684517493767,1.709943620460332,1.1354134709879191,1.1850131177741303,0.9908135205745248,0.12645991349785496,0.3563355392374079,0.6965121601485902,0.8260794824761243,1.274257101180529,1.2098093879054486,1.0237436982859167,0.5218802401752531,0.36010778828941054,0.11802547204364687,0.04250189169945133,6.617984181005808,-0.008789249557654593,0.001981721141115844,-0.0028351142537571972,-0.006529704251037013,0.06223873006289148,-0.039826529120051045
sent_36.mp4,22,1.3124458130203058,0.6658922534696877,0.7717180168356147,1.5948754742238105,1.004112632131576,1.0617977334430264,1.013313437009333,0.14335044955642437,0.4112490581956273,0.6360938759293415,0.7644008257026894,1.1052897619182471,1.0904896615370268,0.9427099385072844,0.6984496633836812,0.36392467452087107,0.11265797591750593,0.040999017217958476,6.555023372506343,0.001192043586955449,0.000832103904556929,0.009981293144610041,-0.001149617236558915,0.04050962511426907,-0.09042942624506665
sent_36.mp4,23,1.5241431753178067,0.8950211454627276,1.0036229899075253,1.7086002680293533,1.101694431237058,1.1777258931646424,1.034475698686507,0.14092424097834952,0.4252616427282622,0.6677716604269461,0.7350379388477032,1.222733204852276,1.1779295542342119,0.990119213249757,0.6426429981480493,0.3742643926616775,0.1112860851194618,0.04165041905893111,6.490200086106341,0.0035840381810128396,0.007082311266599855,0.0023919945940573907,0.006250207362042926,-0.031049659263475513,0.15942910250380996
